BHID, XCOLLAR , YCOLLAR , ZCOLLAR 
OC-430-000188,75244.65107,185499.8235,441.2667
OC-430-000189,75251.18895,185498.8422,441.2667
OC-430-000190,75257.72683,185497.8609,441.2667
OC-430-000191,75264.26471,185496.8795,441.2667
OC-430-000192,75270.7482,185498.2235,441.2667
OC-430-000193,75071.60493,185528.5034,441.2667
OC-430-000194,75078.0336,185527.6615,441.2667
OC-430-000195,75084.46228,185526.8196,441.2667
OC-430-000196,75090.86463,185526.0126,441.2667
OC-430-000197,75097.33358,185525.074,441.2667
OC-430-000198,75103.48739,185523.9298,441.2667
OC-430-000199,75109.49949,185520.3714,441.2667
OC-430-000200,75115.72159,185520.1992,441.2667
OC-430-000201,75122.39166,185519.9591,441.2667
OC-430-000202,75128.89012,185520.4429,441.2667
OC-430-000203,75135.31967,185519.6053,441.2667
OC-430-000204,75141.86716,185518.7929,441.2667
OC-430-000205,75148.34384,185517.9136,441.2667
OC-430-000206,75154.82052,185517.0343,441.2667
OC-430-000207,75161.2972,185516.155,441.2667
OC-430-000208,75167.77388,185515.2757,441.2667
OC-430-000209,75174.25056,185514.3964,441.2667
OC-430-000210,75180.72724,185513.5171,441.2667
OC-430-000211,75187.22215,185512.6829,441.2667
OC-430-000212,75193.71706,185511.8486,441.2667
OC-430-000213,75200.03224,185511.5137,441.2667
OC-430-000214,75206.70832,185510.3887,441.2667
OC-430-000215,75212.57056,185509.544,441.2667
OC-430-000216,75219.50491,185508.4349,441.2667
OC-430-000217,75225.63968,185507.4412,441.2667
OC-430-000218,75231.87834,185506.4726,441.2667
OC-430-000219,75238.34088,185506.1867,441.2667
OC-430-000220,75245.56329,185504.8908,441.2667
OC-430-000221,75251.87153,185505.3561,441.2667
OC-430-000222,75258.38309,185504.0438,441.2667
OC-430-000223,75264.90627,185503.1575,441.2667
OC-430-000224,75271.03788,185501.7947,441.2667
OC-430-000225,75072.53854,185534.8415,441.2667
OC-430-000226,75078.98304,185534.0381,441.2667
OC-430-000227,75085.42755,185533.2348,441.2667
OC-430-000228,75091.87206,185532.4314,441.2667
OC-430-000229,75098.19127,185531.4647,441.2667
OC-430-000230,75104.51048,185530.4981,441.2667
OC-430-000231,75110.20335,185526.8922,441.2667
OC-430-000232,75116.74463,185527.622,441.2667
OC-430-000233,75123.10161,185526.3215,441.2667
OC-430-000234,75129.55837,185526.171,441.2667
OC-430-000235,75136.27361,185525.6342,441.2667
OC-430-000236,75143.13782,185525.5478,441.2667
OC-430-000237,75149.57228,185524.6492,441.2667
OC-430-000238,75156.00674,185523.7506,441.2667
OC-430-000239,75162.44119,185522.852,441.2667
OC-430-000240,75168.87565,185521.9534,441.2667
OC-430-000241,75175.31011,185521.0548,441.2667
OC-430-000242,75181.47288,185519.8388,441.2667
OC-430-000243,75188.11446,185519.1506,441.2667
OC-430-000244,75194.61271,185518.1707,441.2667
OC-430-000245,75200.92839,185517.7886,441.2667
OC-430-000246,75208.02161,185516.7711,441.2667
OC-430-000247,75213.88385,185515.9264,441.2667
OC-430-000248,75220.26909,185515.1903,441.2667
OC-430-000249,75226.57021,185514.7046,441.2667
OC-430-000250,75232.84363,185513.8893,441.2667
OC-430-000251,75239.34265,185512.9991,441.2667
OC-430-000252,75246.42487,185511.4109,441.2667
OC-430-000253,75252.71229,185511.6434,441.2667
OC-430-000254,75258.77507,185511.0307,441.2667
OC-430-000255,75265.29809,185509.479,441.2667
OC-430-000256,75271.78455,185508.3472,441.2667
OC-430-000257,75276.07184,185507.1936,441.2667
OC-430-000258,75287.74955,185508.2755,441.2667
OC-430-000259,75073.53903,185540.7918,441.2667
OC-430-000260,75079.83495,185540.5401,441.2667
OC-430-000261,75086.24445,185539.631,441.2667
OC-430-000262,75092.65395,185538.722,441.2667
OC-430-000263,75099.06346,185537.8129,441.2667
OC-430-000264,75105.38009,185536.8381,441.2667
OC-430-000265,75110.84714,185532.8565,441.2667
OC-430-000266,75117.17975,185532.5949,441.2667
OC-430-000267,75123.81157,185532.6839,441.2667
OC-430-000268,75130.216,185532.5015,441.2667
OC-430-000269,75137.81592,185532.5437,441.2667
OC-430-000270,75143.86367,185531.7795,441.2667
OC-430-000271,75150.53623,185530.9559,441.2667
OC-430-000272,75156.92068,185530.0301,441.2667
OC-430-000273,75163.30513,185529.1043,441.2667
OC-430-000274,75169.68958,185528.1784,441.2667
OC-430-000275,75176.07404,185527.2526,441.2667
OC-430-000276,75182.56133,185526.398,441.2667
OC-430-000277,75189.04862,185525.5434,441.2667
OC-430-000278,75195.53591,185524.6888,441.2667
OC-430-000279,75201.93388,185523.8253,441.2667
OC-430-000280,75207.69239,185522.7304,441.2667
OC-430-000281,75214.7382,185522.2036,441.2667
OC-430-000282,75221.08137,185521.6056,441.2667
OC-430-000283,75227.42427,185521.0412,441.2667
OC-430-000284,75233.79239,185520.1575,441.2667
OC-430-000285,75240.22739,185519.2775,441.2667
OC-430-000286,75247.28645,185517.931,441.2667
OC-430-000287,75253.55306,185517.9308,441.2667
OC-430-000288,75259.67688,185517.2781,441.2667
OC-430-000289,75266.24501,185515.8525,441.2667
OC-430-000290,75272.80081,185515.5722,441.2667
OC-430-000291,75276.78751,185513.5052,441.2667
OC-430-000292,75289.16204,185514.1653,441.2667
OC-430-000293,75074.20572,185547.534,441.2667
OC-430-000294,75080.68685,185547.042,441.2667
OC-430-000295,75087.10312,185546.0817,441.2667
OC-430-000296,75093.51938,185545.1214,441.2667
OC-430-000297,75099.93564,185544.1611,441.2667
OC-430-000298,75106.23603,185543.03,441.2667
OC-430-000299,75111.24025,185539.4134,441.2667
OC-430-000300,75117.80341,185538.9123,441.2667
OC-430-000301,75124.57198,185538.8465,441.2667
OC-430-000302,75130.87363,185538.832,441.2667
OC-430-000303,75138.38496,185539.133,441.2667
OC-430-000304,75144.89619,185538.3768,441.2667
OC-430-000305,75151.3558,185537.4565,441.2667
OC-430-000306,75157.81541,185536.5361,441.2667
OC-430-000307,75164.27501,185535.6158,441.2667
OC-430-000308,75170.70115,185533.9009,441.2667
OC-430-000309,75176.98936,185533.7147,441.2667
OC-430-000310,75183.36736,185532.8445,441.2667
OC-430-000311,75189.74535,185531.9743,441.2667
OC-430-000312,75196.12334,185531.1041,441.2667
OC-430-000313,75202.7207,185530.3383,441.2667
OC-430-000314,75208.68034,185529.1376,441.2667
OC-430-000315,75215.59255,185528.4807,441.2667
OC-430-000316,75221.97778,185527.7704,441.2667
OC-430-000317,75228.36245,185527.1273,441.2667
OC-430-000318,75234.73953,185526.5579,441.2667
OC-430-000319,75241.02923,185525.8626,441.2667
OC-430-000320,75248.14803,185524.4511,441.2667
OC-430-000321,75254.39383,185524.2182,441.2667
OC-430-000322,75260.5787,185523.5255,441.2667
OC-430-000323,75267.19193,185522.2261,441.2667
OC-430-000324,75273.78025,185521.9824,441.2667
OC-430-000325,75277.52472,185520.0209,441.2667
OC-430-000326,75288.35703,185519.8945,441.2667
OC-430-000327,75294.18202,185518.5868,441.2667
OC-430-000328,75074.87241,185554.2762,441.2667
OC-430-000329,75081.5033,185553.4526,441.2667
OC-430-000330,75088.13419,185552.629,441.2667
OC-430-000331,75094.59038,185551.6716,441.2667
OC-430-000332,75100.80783,185550.5093,441.2667
OC-430-000333,75107.09557,185549.4,441.2667
OC-430-000334,75112.01779,185545.7842,441.2667
OC-430-000335,75118.65127,185544.7848,441.2667
OC-430-000336,75125.33238,185545.009,441.2667
OC-430-000337,75131.28203,185544.8203,441.2667
OC-430-000338,75139.58848,185545.5118,441.2667
OC-430-000339,75145.98391,185544.6683,441.2667
OC-430-000340,75152.37934,185543.8248,441.2667
OC-430-000341,75158.77478,185542.9813,441.2667
OC-430-000342,75165.17021,185542.1379,441.2667
OC-430-000343,75171.50138,185541.1886,441.2667
OC-430-000344,75177.88669,185540.29,441.2667
OC-430-000345,75184.27199,185539.3914,441.2667
OC-430-000346,75190.6573,185538.4928,441.2667
OC-430-000347,75197.04261,185537.5942,441.2667
OC-430-000348,75203.61685,185536.6131,441.2667
OC-430-000349,75209.66829,185535.5449,441.2667
OC-430-000350,75216.4469,185534.7579,441.2667
OC-430-000351,75222.87418,185533.9353,441.2667
OC-430-000352,75229.30064,185533.2135,441.2667
OC-430-000353,75235.6883,185532.8261,441.2667
OC-430-000354,75241.91398,185532.1409,441.2667
OC-430-000355,75249.16173,185530.8298,441.2667
OC-430-000356,75255.2346,185530.5056,441.2667
OC-430-000357,75261.50176,185529.5387,441.2667
OC-430-000358,75268.13884,185528.5996,441.2667
OC-430-000359,75274.59936,185527.9213,441.2667
OC-430-000360,75278.22111,185526.6019,441.2667
OC-430-000361,75287.55202,185525.6237,441.2667
OC-430-000362,75293.82222,185524.6639,441.2667
OC-430-000363,75112.79533,185552.155,441.2667
OC-430-000364,75119.60715,185549.5716,441.2667
OC-430-000365,75126.09279,185551.1716,441.2667
OC-430-000366,75131.69043,185550.8085,441.2667
OC-430-000367,75075.5391,185561.0184,441.2667
OC-430-000368,75082.07433,185559.9782,441.2667
OC-430-000369,75088.60956,185558.938,441.2667
OC-430-000370,75095.14479,185557.8977,441.2667
OC-430-000371,75101.31284,185557.6389,441.2667
OC-430-000372,75107.99924,185556.5921,441.2667
OC-430-000373,75113.5633,185558.3307,441.2667
OC-430-000374,75120.36194,185556.5922,441.2667
OC-430-000375,75140.06573,185552.0069,441.2667
OC-430-000376,75146.53404,185551.1442,441.2667
OC-430-000377,75153.00235,185550.2816,441.2667
OC-430-000378,75159.47066,185549.4189,441.2667
OC-430-000379,75165.93897,185548.5563,441.2667
OC-430-000380,75172.40728,185547.6936,441.2667
OC-430-000381,75178.87559,185546.831,441.2667
OC-430-000382,75185.40238,185545.9018,441.2667
OC-430-000383,75191.92917,185544.9726,441.2667
OC-430-000384,75198.04242,185543.8445,441.2667
OC-430-000385,75205.19781,185543.2388,441.2667
OC-430-000386,75210.65625,185541.9521,441.2667
OC-430-000387,75217.30125,185541.035,441.2667
OC-430-000388,75223.77059,185540.1001,441.2667
OC-430-000389,75230.23882,185539.2996,441.2667
OC-430-000390,75236.51792,185539.1905,441.2667
OC-430-000391,75242.79873,185538.4193,441.2667
OC-430-000392,75250.17544,185537.2085,441.2667
OC-430-000393,75256.07537,185536.793,441.2667
OC-430-000394,75262.3414,185536.1381,441.2667
OC-430-000395,75269.08576,185534.9732,441.2667
OC-430-000396,75275.41847,185533.8602,441.2667
OC-430-000397,75278.9175,185533.1828,441.2667
OC-430-000398,75283.74206,185532.7158,441.2667
OC-430-000399,75288.44967,185531.9431,441.2667
OC-430-000400,75294.69469,185530.9143,441.2667
OC-430-000401,75298.41721,185526.8744,441.2667
OC-430-000402,75126.8532,185557.3341,441.2667
OC-430-000403,75132.09884,185556.7968,441.2667
OC-430-000404,75076.60435,185567.5183,441.2667
OC-430-000405,75083.16155,185566.659,441.2667
OC-430-000406,75089.69038,185565.4395,441.2667
OC-430-000407,75096.17229,185564.4448,441.2667
OC-430-000408,75102.55221,185563.2057,441.2667
OC-430-000409,75108.97437,185562.2603,441.2667
OC-430-000410,75114.24226,185564.0763,441.2667
OC-430-000411,75121.08501,185562.8718,441.2667
OC-430-000412,75127.61361,185563.4966,441.2667
OC-430-000413,75141.16278,185558.5934,441.2667
OC-430-000414,75147.60352,185557.687,441.2667
OC-430-000415,75154.04426,185556.7806,441.2667
OC-430-000416,75160.485,185555.8743,441.2667
OC-430-000417,75166.92574,185554.9679,441.2667
OC-430-000418,75173.36649,185554.0615,441.2667
OC-430-000419,75179.80723,185553.1551,441.2667
OC-430-000420,75186.32545,185552.1819,441.2667
OC-430-000421,75192.84368,185551.2087,441.2667
OC-430-000422,75199.36191,185550.2355,441.2667
OC-430-000423,75205.88165,185549.4763,441.2667
OC-430-000424,75211.6442,185548.3594,441.2667
OC-430-000425,75218.15559,185547.3122,441.2667
OC-430-000426,75224.66699,185546.265,441.2667
OC-430-000427,75231.177,185545.3858,441.2667
OC-430-000428,75237.39691,185545.8719,441.2667
OC-430-000429,75243.70555,185545.1602,441.2667
OC-430-000430,75251.18914,185543.5872,441.2667
OC-430-000431,75256.91613,185543.0804,441.2667
OC-430-000432,75263.20229,185542.5033,441.2667
OC-430-000433,75269.91715,185541.512,441.2667
OC-430-000434,75276.30035,185540.39,441.2667
OC-430-000435,75279.61389,185539.7637,441.2667
OC-430-000436,75283.88693,185538.8408,441.2667
OC-430-000437,75289.34733,185538.2625,441.2667
OC-430-000438,75295.56717,185537.1646,441.2667
OC-430-000439,75300.71365,185532.8496,441.2667
OC-430-000440,75131.62844,185564.0178,441.2667
OC-430-000441,75077.66959,185574.0183,441.2667
OC-430-000442,75084.24876,185573.3398,441.2667
OC-430-000443,75090.77119,185571.941,441.2667
OC-430-000444,75097.19979,185570.9918,441.2667
OC-430-000445,75103.55053,185570.3233,441.2667
OC-430-000446,75109.94644,185569.2785,441.2667
OC-430-000447,75115.41046,185570.282,441.2667
OC-430-000448,75122.1376,185569.2182,441.2667
OC-430-000449,75142.04026,185564.9894,441.2667
OC-430-000450,75148.48865,185564.0725,441.2667
OC-430-000451,75154.93704,185563.1556,441.2667
OC-430-000452,75161.38543,185562.2388,441.2667
OC-430-000453,75167.83382,185561.3219,441.2667
OC-430-000454,75174.28221,185560.405,441.2667
OC-430-000455,75180.7306,185559.4881,441.2667
OC-430-000456,75187.19757,185558.5369,441.2667
OC-430-000457,75193.66454,185557.5857,441.2667
OC-430-000458,75200.13151,185556.6345,441.2667
OC-430-000459,75206.56549,185555.7139,441.2667
OC-430-000460,75212.55046,185554.7061,441.2667
OC-430-000461,75219.09083,185553.7063,441.2667
OC-430-000462,75225.55683,185552.7235,441.2667
OC-430-000463,75232.08345,185551.7973,441.2667
OC-430-000464,75238.32172,185552.122,441.2667
OC-430-000465,75244.6002,185551.4382,441.2667
OC-430-000466,75252.05469,185549.9492,441.2667
OC-430-000467,75257.7569,185549.3677,441.2667
OC-430-000468,75264.06318,185548.8684,441.2667
OC-430-000469,75270.84655,185547.2852,441.2667
OC-430-000470,75276.87178,185547.8263,441.2667
OC-430-000471,75284.05031,185545.7488,441.2667
OC-430-000472,75290.24498,185544.5819,441.2667
OC-430-000473,75296.43965,185543.4149,441.2667
OC-430-000474,75302.63431,185542.248,441.2667
OC-430-000475,75128.0727,185570.0657,441.2667
OC-430-000476,75078.73483,185580.5182,441.2667
OC-430-000477,75085.33598,185580.0207,441.2667
OC-430-000478,75091.85201,185578.4424,441.2667
OC-430-000479,75098.22729,185577.5388,441.2667
OC-430-000480,75104.56364,185576.7755,441.2667
OC-430-000481,75110.9185,185576.2968,441.2667
OC-430-000482,75117.52503,185575.1898,441.2667
OC-430-000483,75123.1902,185575.5646,441.2667
OC-430-000484,75131.07435,185571.1005,441.2667
OC-430-000485,75142.91774,185571.3854,441.2667
OC-430-000486,75149.48407,185570.4241,441.2667
OC-430-000487,75155.91806,185569.5035,441.2667
OC-430-000488,75162.35204,185568.5829,441.2667
OC-430-000489,75168.78602,185567.6623,441.2667
OC-430-000490,75175.22,185566.7417,441.2667
OC-430-000491,75181.65398,185565.8211,441.2667
OC-430-000492,75188.08796,185564.9005,441.2667
OC-430-000493,75194.52194,185563.98,441.2667
OC-430-000494,75200.95592,185563.0594,441.2667
OC-430-000495,75207.3899,185562.1388,441.2667
OC-430-000496,75213.45671,185561.0529,441.2667
OC-430-000497,75220.02606,185560.1005,441.2667
OC-430-000498,75226.44666,185559.182,441.2667
OC-430-000499,75233.00556,185558.2061,441.2667
OC-430-000500,75239.08853,185557.9338,441.2667
OC-430-000501,75245.49486,185557.7163,441.2667
OC-430-000502,75252.92025,185556.3112,441.2667
OC-430-000503,75258.59767,185555.6551,441.2667
OC-430-000504,75265.30338,185554.994,441.2667
OC-430-000505,75271.39427,185553.8158,441.2667
OC-430-000506,75275.0672,185554.2422,441.2667
OC-430-000507,75284.21507,185552.013,441.2667
OC-430-000508,75290.7715,185550.9492,441.2667
OC-430-000509,75297.32793,185549.8854,441.2667
OC-430-000510,75303.88436,185548.8216,441.2667
OC-430-000511,75128.8026,185576.2754,441.2667
OC-430-000512,75130.62629,185575.5335,441.2667
OC-430-000513,75079.80008,185587.0181,441.2667
OC-430-000514,75086.20419,185586.0967,441.2667
OC-430-000515,75092.41372,185585.2653,441.2667
OC-430-000516,75099.25479,185584.0858,441.2667
OC-430-000517,75105.57675,185583.2276,441.2667
OC-430-000518,75111.89872,185582.3695,441.2667
OC-430-000519,75118.38348,185581.2658,441.2667
OC-430-000520,75124.6359,185580.5419,441.2667
OC-430-000521,75131.00347,185579.6877,441.2667
OC-430-000522,75135.86554,185578.2916,441.2667
OC-430-000523,75143.79522,185577.7814,441.2667
OC-430-000524,75150.30849,185576.849,441.2667
OC-430-000525,75156.74247,185575.9284,441.2667
OC-430-000526,75163.17645,185575.0078,441.2667
OC-430-000527,75169.61043,185574.0872,441.2667
OC-430-000528,75176.04441,185573.1666,441.2667
OC-430-000529,75182.47839,185572.246,441.2667
OC-430-000530,75188.91237,185571.3254,441.2667
OC-430-000531,75195.34635,185570.4048,441.2667
OC-430-000532,75201.78033,185569.4843,441.2667
OC-430-000533,75208.21431,185568.5637,441.2667
OC-430-000534,75214.36297,185567.3996,441.2667
OC-430-000535,75220.96129,185566.4946,441.2667
OC-430-000536,75227.3365,185565.6406,441.2667
OC-430-000537,75233.89633,185564.6205,441.2667
OC-430-000538,75239.9793,185564.3481,441.2667
OC-430-000539,75246.38951,185563.9943,441.2667
OC-430-000540,75253.78581,185562.6731,441.2667
OC-430-000541,75259.43844,185561.9425,441.2667
OC-430-000542,75266.0999,185561.2551,441.2667
OC-430-000543,75273.5537,185560.1888,441.2667
OC-430-000544,75285.05364,185558.3659,441.2667
OC-430-000545,75291.6361,185557.411,441.2667
OC-430-000546,75298.21855,185556.4562,441.2667
OC-430-000547,75304.801,185555.5013,441.2667
OC-430-000548,75080.88891,185593.6986,441.2667
OC-430-000549,75086.81308,185592.3091,441.2667
OC-430-000550,75093.29684,185591.4323,441.2667
OC-430-000551,75099.7806,185590.5555,441.2667
OC-430-000552,75106.26435,185589.6787,441.2667
OC-430-000553,75112.74811,185588.8019,441.2667
OC-430-000554,75119.23187,185587.9252,441.2667
OC-430-000555,75125.58934,185586.8979,441.2667
OC-430-000556,75131.94681,185585.8707,441.2667
OC-430-000557,75138.45802,185584.4653,441.2667
OC-430-000558,75144.65453,185584.2514,441.2667
OC-430-000559,75151.58978,185583.7051,441.2667
OC-430-000560,75158.1219,185582.78,441.2667
OC-430-000561,75164.54823,185581.7626,441.2667
OC-430-000562,75170.97456,185580.7451,441.2667
OC-430-000563,75177.40088,185579.7277,441.2667
OC-430-000564,75183.82721,185578.7103,441.2667
OC-430-000565,75190.25354,185577.6929,441.2667
OC-430-000566,75196.67986,185576.6755,441.2667
OC-430-000567,75203.10619,185575.6581,441.2667
OC-430-000568,75209.50439,185574.6946,441.2667
OC-430-000569,75215.36252,185573.7666,441.2667
OC-430-000570,75221.89653,185572.8888,441.2667
OC-430-000571,75228.22634,185572.0991,441.2667
OC-430-000572,75234.80278,185571.0321,441.2667
OC-430-000573,75240.87007,185570.7625,441.2667
OC-430-000574,75247.28417,185570.2724,441.2667
OC-430-000575,75254.05182,185568.8338,441.2667
OC-430-000576,75260.2792,185568.2299,441.2667
OC-430-000577,75266.89641,185567.5162,441.2667
OC-430-000578,75271.70005,185567.2481,441.2667
OC-430-000579,75280.48394,185565.6281,441.2667
OC-430-000580,75286.09555,185564.8395,441.2667
OC-430-000581,75292.54687,185563.883,441.2667
OC-430-000582,75298.99819,185562.9266,441.2667
OC-430-000583,75305.44951,185561.9702,441.2667
OC-430-000584,75311.90083,185561.0138,441.2667
OC-430-000585,75081.04981,185599.467,441.2667
OC-430-000586,75087.42198,185598.5215,441.2667
OC-430-000587,75094.05499,185597.6626,441.2667
OC-430-000588,75100.688,185596.8037,441.2667
OC-430-000589,75107.32101,185595.9449,441.2667
